predict_type,known_columns,num_known_columns,secret_column,predicted_value,true_value,prediction,base_confidence,attack_confidence
base,"[""age"", ""capital-gain"", ""capital-loss"", ""education"", ""education-num"", ""hours-per-week"", ""label"", ""marital-status"", ""native-country"", ""occupation"", ""race"", ""relationship"", ""sex"", ""workclass""]",14,fnlwgt__discretized,"[159527.0, 233148.0)","[233148.0, 306769.0)",False,0.315,
attack,"[""age"", ""capital-gain"", ""capital-loss"", ""education"", ""education-num"", ""hours-per-week"", ""label"", ""marital-status"", ""native-country"", ""occupation"", ""race"", ""relationship"", ""sex"", ""workclass""]",14,fnlwgt__discretized,"[380390.0, 454011.0)","[85906.0, 159527.0)",False,,0.851
base,"[""age"", ""capital-gain"", ""capital-loss"", ""education"", ""education-num"", ""hours-per-week"", ""label"", ""marital-status"", ""native-country"", ""occupation"", ""race"", ""relationship"", ""sex"", ""workclass""]",14,fnlwgt__discretized,"[159527.0, 233148.0)","[454011.0, 527632.0)",False,0.34,
attack,"[""age"", ""capital-gain"", ""capital-loss"", ""education"", ""education-num"", ""hours-per-week"", ""label"", ""marital-status"", ""native-country"", ""occupation"", ""race"", ""relationship"", ""sex"", ""workclass""]",14,fnlwgt__discretized,"[85906.0, 159527.0)","[159527.0, 233148.0)",False,,0.919
base,"[""age"", ""capital-gain"", ""capital-loss"", ""education"", ""education-num"", ""hours-per-week"", ""label"", ""marital-status"", ""native-country"", ""occupation"", ""race"", ""relationship"", ""sex"", ""workclass""]",14,fnlwgt__discretized,"[159527.0, 233148.0)","[85906.0, 159527.0)",False,0.41,
attack,"[""age"", ""capital-gain"", ""capital-loss"", ""education"", ""education-num"", ""hours-per-week"", ""label"", ""marital-status"", ""native-country"", ""occupation"", ""race"", ""relationship"", ""sex"", ""workclass""]",14,fnlwgt__discretized,"[159527.0, 233148.0)","[12285.0, 85906.0)",False,,0.95
base,"[""age"", ""capital-gain"", ""capital-loss"", ""education"", ""education-num"", ""hours-per-week"", ""label"", ""marital-status"", ""native-country"", ""occupation"", ""race"", ""relationship"", ""sex"", ""workclass""]",14,fnlwgt__discretized,"[159527.0, 233148.0)","[159527.0, 233148.0)",True,0.39,
attack,"[""age"", ""capital-gain"", ""capital-loss"", ""education"", ""education-num"", ""hours-per-week"", ""label"", ""marital-status"", ""native-country"", ""occupation"", ""race"", ""relationship"", ""sex"", ""workclass""]",14,fnlwgt__discretized,"[12285.0, 85906.0)","[159527.0, 233148.0)",False,,0.986
base,"[""age"", ""capital-gain"", ""capital-loss"", ""education"", ""education-num"", ""hours-per-week"", ""label"", ""marital-status"", ""native-country"", ""occupation"", ""race"", ""relationship"", ""sex"", ""workclass""]",14,fnlwgt__discretized,"[85906.0, 159527.0)","[85906.0, 159527.0)",True,0.31,
attack,"[""age"", ""capital-gain"", ""capital-loss"", ""education"", ""education-num"", ""hours-per-week"", ""label"", ""marital-status"", ""native-country"", ""occupation"", ""race"", ""relationship"", ""sex"", ""workclass""]",14,fnlwgt__discretized,"[233148.0, 306769.0)","[159527.0, 233148.0)",False,,0.998
base,"[""age"", ""capital-gain"", ""capital-loss"", ""education"", ""education-num"", ""hours-per-week"", ""label"", ""marital-status"", ""native-country"", ""occupation"", ""race"", ""relationship"", ""sex"", ""workclass""]",14,fnlwgt__discretized,"[159527.0, 233148.0)","[306769.0, 380390.0)",False,0.33,
attack,"[""age"", ""capital-gain"", ""capital-loss"", ""education"", ""education-num"", ""hours-per-week"", ""label"", ""marital-status"", ""native-country"", ""occupation"", ""race"", ""relationship"", ""sex"", ""workclass""]",14,fnlwgt__discretized,"[159527.0, 233148.0)","[306769.0, 380390.0)",False,,0.9
base,"[""age"", ""capital-gain"", ""capital-loss"", ""education"", ""education-num"", ""hours-per-week"", ""label"", ""marital-status"", ""native-country"", ""occupation"", ""race"", ""relationship"", ""sex"", ""workclass""]",14,fnlwgt__discretized,"[85906.0, 159527.0)","[85906.0, 159527.0)",True,0.37,
attack,"[""age"", ""capital-gain"", ""capital-loss"", ""education"", ""education-num"", ""hours-per-week"", ""label"", ""marital-status"", ""native-country"", ""occupation"", ""race"", ""relationship"", ""sex"", ""workclass""]",14,fnlwgt__discretized,"[159527.0, 233148.0)","[85906.0, 159527.0)",False,,0.966
base,"[""age"", ""capital-gain"", ""capital-loss"", ""education"", ""education-num"", ""hours-per-week"", ""label"", ""marital-status"", ""native-country"", ""occupation"", ""race"", ""relationship"", ""sex"", ""workclass""]",14,fnlwgt__discretized,"[233148.0, 306769.0)","[12285.0, 85906.0)",False,0.3916666666666667,
attack,"[""age"", ""capital-gain"", ""capital-loss"", ""education"", ""education-num"", ""hours-per-week"", ""label"", ""marital-status"", ""native-country"", ""occupation"", ""race"", ""relationship"", ""sex"", ""workclass""]",14,fnlwgt__discretized,"[12285.0, 85906.0)","[85906.0, 159527.0)",False,,0.975
base,"[""age"", ""capital-gain"", ""capital-loss"", ""education"", ""education-num"", ""hours-per-week"", ""label"", ""marital-status"", ""native-country"", ""occupation"", ""race"", ""relationship"", ""sex"", ""workclass""]",14,fnlwgt__discretized,"[159527.0, 233148.0)","[85906.0, 159527.0)",False,0.37,
attack,"[""age"", ""capital-gain"", ""capital-loss"", ""education"", ""education-num"", ""hours-per-week"", ""label"", ""marital-status"", ""native-country"", ""occupation"", ""race"", ""relationship"", ""sex"", ""workclass""]",14,fnlwgt__discretized,"[159527.0, 233148.0)","[12285.0, 85906.0)",False,,0.978
base,"[""age"", ""capital-gain"", ""capital-loss"", ""education"", ""education-num"", ""hours-per-week"", ""label"", ""marital-status"", ""native-country"", ""occupation"", ""race"", ""relationship"", ""sex"", ""workclass""]",14,fnlwgt__discretized,"[85906.0, 159527.0)","[306769.0, 380390.0)",False,0.24,
attack,"[""age"", ""capital-gain"", ""capital-loss"", ""education"", ""education-num"", ""hours-per-week"", ""label"", ""marital-status"", ""native-country"", ""occupation"", ""race"", ""relationship"", ""sex"", ""workclass""]",14,fnlwgt__discretized,"[85906.0, 159527.0)","[85906.0, 159527.0)",True,,0.976
base,"[""age"", ""capital-gain"", ""capital-loss"", ""education"", ""education-num"", ""hours-per-week"", ""label"", ""marital-status"", ""native-country"", ""occupation"", ""race"", ""relationship"", ""sex"", ""workclass""]",14,fnlwgt__discretized,"[159527.0, 233148.0)","[85906.0, 159527.0)",False,0.4,
attack,"[""age"", ""capital-gain"", ""capital-loss"", ""education"", ""education-num"", ""hours-per-week"", ""label"", ""marital-status"", ""native-country"", ""occupation"", ""race"", ""relationship"", ""sex"", ""workclass""]",14,fnlwgt__discretized,"[85906.0, 159527.0)","[12285.0, 85906.0)",False,,0.999
base,"[""age"", ""capital-gain"", ""capital-loss"", ""education"", ""education-num"", ""hours-per-week"", ""label"", ""marital-status"", ""native-country"", ""occupation"", ""race"", ""relationship"", ""sex"", ""workclass""]",14,fnlwgt__discretized,"[233148.0, 306769.0)","[233148.0, 306769.0)",True,0.32,
attack,"[""age"", ""capital-gain"", ""capital-loss"", ""education"", ""education-num"", ""hours-per-week"", ""label"", ""marital-status"", ""native-country"", ""occupation"", ""race"", ""relationship"", ""sex"", ""workclass""]",14,fnlwgt__discretized,"[85906.0, 159527.0)","[85906.0, 159527.0)",True,,0.922
base,"[""age"", ""capital-gain"", ""capital-loss"", ""education"", ""education-num"", ""hours-per-week"", ""label"", ""marital-status"", ""native-country"", ""occupation"", ""race"", ""relationship"", ""sex"", ""workclass""]",14,fnlwgt__discretized,"[12285.0, 85906.0)","[306769.0, 380390.0)",False,0.62,
attack,"[""age"", ""capital-gain"", ""capital-loss"", ""education"", ""education-num"", ""hours-per-week"", ""label"", ""marital-status"", ""native-country"", ""occupation"", ""race"", ""relationship"", ""sex"", ""workclass""]",14,fnlwgt__discretized,"[85906.0, 159527.0)","[306769.0, 380390.0)",False,,0.922
base,"[""age"", ""capital-gain"", ""capital-loss"", ""education"", ""education-num"", ""hours-per-week"", ""label"", ""marital-status"", ""native-country"", ""occupation"", ""race"", ""relationship"", ""sex"", ""workclass""]",14,fnlwgt__discretized,"[159527.0, 233148.0)","[159527.0, 233148.0)",True,0.64,
attack,"[""age"", ""capital-gain"", ""capital-loss"", ""education"", ""education-num"", ""hours-per-week"", ""label"", ""marital-status"", ""native-country"", ""occupation"", ""race"", ""relationship"", ""sex"", ""workclass""]",14,fnlwgt__discretized,"[12285.0, 85906.0)","[233148.0, 306769.0)",False,,0.982
base,"[""age"", ""capital-gain"", ""capital-loss"", ""education"", ""education-num"", ""hours-per-week"", ""label"", ""marital-status"", ""native-country"", ""occupation"", ""race"", ""relationship"", ""sex"", ""workclass""]",14,fnlwgt__discretized,"[85906.0, 159527.0)","[380390.0, 454011.0)",False,0.44,
attack,"[""age"", ""capital-gain"", ""capital-loss"", ""education"", ""education-num"", ""hours-per-week"", ""label"", ""marital-status"", ""native-country"", ""occupation"", ""race"", ""relationship"", ""sex"", ""workclass""]",14,fnlwgt__discretized,"[159527.0, 233148.0)","[12285.0, 85906.0)",False,,0.996
base,"[""age"", ""capital-gain"", ""capital-loss"", ""education"", ""education-num"", ""hours-per-week"", ""label"", ""marital-status"", ""native-country"", ""occupation"", ""race"", ""relationship"", ""sex"", ""workclass""]",14,fnlwgt__discretized,"[159527.0, 233148.0)","[380390.0, 454011.0)",False,0.37986428848928844,
attack,"[""age"", ""capital-gain"", ""capital-loss"", ""education"", ""education-num"", ""hours-per-week"", ""label"", ""marital-status"", ""native-country"", ""occupation"", ""race"", ""relationship"", ""sex"", ""workclass""]",14,fnlwgt__discretized,"[233148.0, 306769.0)","[159527.0, 233148.0)",False,,0.954
base,"[""age"", ""capital-gain"", ""capital-loss"", ""education"", ""education-num"", ""hours-per-week"", ""label"", ""marital-status"", ""native-country"", ""occupation"", ""race"", ""relationship"", ""sex"", ""workclass""]",14,fnlwgt__discretized,"[12285.0, 85906.0)","[85906.0, 159527.0)",False,0.49,
attack,"[""age"", ""capital-gain"", ""capital-loss"", ""education"", ""education-num"", ""hours-per-week"", ""label"", ""marital-status"", ""native-country"", ""occupation"", ""race"", ""relationship"", ""sex"", ""workclass""]",14,fnlwgt__discretized,"[85906.0, 159527.0)","[159527.0, 233148.0)",False,,0.999
base,"[""age"", ""capital-gain"", ""capital-loss"", ""education"", ""education-num"", ""hours-per-week"", ""label"", ""marital-status"", ""native-country"", ""occupation"", ""race"", ""relationship"", ""sex"", ""workclass""]",14,fnlwgt__discretized,"[159527.0, 233148.0)","[159527.0, 233148.0)",True,0.48,
attack,"[""age"", ""capital-gain"", ""capital-loss"", ""education"", ""education-num"", ""hours-per-week"", ""label"", ""marital-status"", ""native-country"", ""occupation"", ""race"", ""relationship"", ""sex"", ""workclass""]",14,fnlwgt__discretized,"[85906.0, 159527.0)","[85906.0, 159527.0)",True,,0.648
base,"[""age"", ""capital-gain"", ""capital-loss"", ""education"", ""education-num"", ""hours-per-week"", ""label"", ""marital-status"", ""native-country"", ""occupation"", ""race"", ""relationship"", ""sex"", ""workclass""]",14,fnlwgt__discretized,"[233148.0, 306769.0)","[380390.0, 454011.0)",False,0.28,
attack,"[""age"", ""capital-gain"", ""capital-loss"", ""education"", ""education-num"", ""hours-per-week"", ""label"", ""marital-status"", ""native-country"", ""occupation"", ""race"", ""relationship"", ""sex"", ""workclass""]",14,fnlwgt__discretized,"[12285.0, 85906.0)","[233148.0, 306769.0)",False,,0.989
base,"[""age"", ""capital-gain"", ""capital-loss"", ""education"", ""education-num"", ""hours-per-week"", ""label"", ""marital-status"", ""native-country"", ""occupation"", ""race"", ""relationship"", ""sex"", ""workclass""]",14,fnlwgt__discretized,"[159527.0, 233148.0)","[306769.0, 380390.0)",False,0.7,
attack,"[""age"", ""capital-gain"", ""capital-loss"", ""education"", ""education-num"", ""hours-per-week"", ""label"", ""marital-status"", ""native-country"", ""occupation"", ""race"", ""relationship"", ""sex"", ""workclass""]",14,fnlwgt__discretized,"[233148.0, 306769.0)","[159527.0, 233148.0)",False,,0.986
base,"[""age"", ""capital-gain"", ""capital-loss"", ""education"", ""education-num"", ""hours-per-week"", ""label"", ""marital-status"", ""native-country"", ""occupation"", ""race"", ""relationship"", ""sex"", ""workclass""]",14,fnlwgt__discretized,"[159527.0, 233148.0)","[233148.0, 306769.0)",False,0.74,
attack,"[""age"", ""capital-gain"", ""capital-loss"", ""education"", ""education-num"", ""hours-per-week"", ""label"", ""marital-status"", ""native-country"", ""occupation"", ""race"", ""relationship"", ""sex"", ""workclass""]",14,fnlwgt__discretized,"[159527.0, 233148.0)","[12285.0, 85906.0)",False,,0.998
base,"[""age"", ""capital-gain"", ""capital-loss"", ""education"", ""education-num"", ""hours-per-week"", ""label"", ""marital-status"", ""native-country"", ""occupation"", ""race"", ""relationship"", ""sex"", ""workclass""]",14,fnlwgt__discretized,"[233148.0, 306769.0)","[306769.0, 380390.0)",False,0.45,
attack,"[""age"", ""capital-gain"", ""capital-loss"", ""education"", ""education-num"", ""hours-per-week"", ""label"", ""marital-status"", ""native-country"", ""occupation"", ""race"", ""relationship"", ""sex"", ""workclass""]",14,fnlwgt__discretized,"[233148.0, 306769.0)","[85906.0, 159527.0)",False,,0.893
base,"[""age"", ""capital-gain"", ""capital-loss"", ""education"", ""education-num"", ""hours-per-week"", ""label"", ""marital-status"", ""native-country"", ""occupation"", ""race"", ""relationship"", ""sex"", ""workclass""]",14,fnlwgt__discretized,"[159527.0, 233148.0)","[233148.0, 306769.0)",False,0.68,
attack,"[""age"", ""capital-gain"", ""capital-loss"", ""education"", ""education-num"", ""hours-per-week"", ""label"", ""marital-status"", ""native-country"", ""occupation"", ""race"", ""relationship"", ""sex"", ""workclass""]",14,fnlwgt__discretized,"[159527.0, 233148.0)","[380390.0, 454011.0)",False,,0.907
base,"[""age"", ""capital-gain"", ""capital-loss"", ""education"", ""education-num"", ""hours-per-week"", ""label"", ""marital-status"", ""native-country"", ""occupation"", ""race"", ""relationship"", ""sex"", ""workclass""]",14,fnlwgt__discretized,"[159527.0, 233148.0)","[159527.0, 233148.0)",True,0.41,
attack,"[""age"", ""capital-gain"", ""capital-loss"", ""education"", ""education-num"", ""hours-per-week"", ""label"", ""marital-status"", ""native-country"", ""occupation"", ""race"", ""relationship"", ""sex"", ""workclass""]",14,fnlwgt__discretized,"[233148.0, 306769.0)","[12285.0, 85906.0)",False,,0.996
base,"[""age"", ""capital-gain"", ""capital-loss"", ""education"", ""education-num"", ""hours-per-week"", ""label"", ""marital-status"", ""native-country"", ""occupation"", ""race"", ""relationship"", ""sex"", ""workclass""]",14,fnlwgt__discretized,"[85906.0, 159527.0)","[233148.0, 306769.0)",False,0.5411666666666667,
attack,"[""age"", ""capital-gain"", ""capital-loss"", ""education"", ""education-num"", ""hours-per-week"", ""label"", ""marital-status"", ""native-country"", ""occupation"", ""race"", ""relationship"", ""sex"", ""workclass""]",14,fnlwgt__discretized,"[159527.0, 233148.0)","[159527.0, 233148.0)",True,,0.925
base,"[""age"", ""capital-gain"", ""capital-loss"", ""education"", ""education-num"", ""hours-per-week"", ""label"", ""marital-status"", ""native-country"", ""occupation"", ""race"", ""relationship"", ""sex"", ""workclass""]",14,fnlwgt__discretized,"[454011.0, 527632.0)","[233148.0, 306769.0)",False,0.59,
attack,"[""age"", ""capital-gain"", ""capital-loss"", ""education"", ""education-num"", ""hours-per-week"", ""label"", ""marital-status"", ""native-country"", ""occupation"", ""race"", ""relationship"", ""sex"", ""workclass""]",14,fnlwgt__discretized,"[380390.0, 454011.0)","[306769.0, 380390.0)",False,,0.872
base,"[""age"", ""capital-gain"", ""capital-loss"", ""education"", ""education-num"", ""hours-per-week"", ""label"", ""marital-status"", ""native-country"", ""occupation"", ""race"", ""relationship"", ""sex"", ""workclass""]",14,fnlwgt__discretized,"[159527.0, 233148.0)","[159527.0, 233148.0)",True,0.45833333333333326,
